ActorName,Name,Type,Flag To Unlock,type,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2027213233102240069,IsAppearKorok,4598,-3562,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.20479097125254285,IsAppearKorok,-1863,-94,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2057432440048657816,IsAppearKorok,2933,-2992,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2072789414704507750,IsAppearKorok,-1093,3402,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2099967244627717760,IsAppearKorok,-2202,356,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2106839340950045361,IsAppearKorok,343,-1756,2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2115847904790721758,IsAppearKorok,-3133,-113,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2131482042634901110,IsAppearKorok,1695,-929,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2166431301374786808,IsAppearKorok,3869,1086,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2200240524803964891,IsAppearKorok,4796,3756,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2213336808923796882,IsAppearKorok,2674,-11,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2214555205954752328,IsAppearKorok,-1146,3086,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2218276739289873466,IsAppearKorok,-682,3535,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2286067335755183785,IsAppearKorok,-1403,-1523,1033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2298518876902828738,IsAppearKorok,423,-2884,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.230883863982364464,IsAppearKorok,-218,-383,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.231355141223852276,IsAppearKorok,-1610,-3084,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2321155500937698215,IsAppearKorok,542,510,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2330504190505667851,IsAppearKorok,2460,-41,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2337007897356578783,IsAppearKorok,2555,767,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2345630606571379499,IsAppearKorok,1245,-1037,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2369634760713410570,IsAppearKorok,-3794,3027,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2398977023075581082,IsAppearKorok,243,-2875,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2423149810741481404,IsAppearKorok,1334,1318,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2428325839032249434,IsAppearKorok,-1086,-2050,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2433084691527374820,IsAppearKorok,3011,-786,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2496483735845282109,IsAppearKorok,172,3037,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.254646477761069123,IsAppearKorok,2232,3042,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2546691250495331752,IsAppearKorok,-1659,-1322,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2587961335290322890,IsAppearKorok,1337,-2062,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2588166468058920643,IsAppearKorok,-952,-1720,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2598131028535269561,IsAppearKorok,4028,-1095,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2604803231974222696,IsAppearKorok,1758,-984,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2615536536849519248,IsAppearKorok,-103,-2292,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2633399859190537511,IsAppearKorok,-3002,3220,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2646143431057937959,IsAppearKorok,-2025,1304,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2654532153968049743,IsAppearKorok,-3765,3845,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2655207353617298729,IsAppearKorok,2878,-2685,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.270161478749347447,IsAppearKorok,3119,-3720,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2742518356128749017,IsAppearKorok,2720,1163,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.2785376061768713376,IsAppearKorok,-3011,-1501,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.279287772854416530,IsAppearKorok,-287,840,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2798924264813438708,IsAppearKorok,2951,-79,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.294694747801525234,IsAppearKorok,1738,-3468,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2961910212851447260,IsAppearKorok,-1089,-514,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2978082873650049275,IsAppearKorok,-39,1691,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2983869594361676666,IsAppearKorok,4794,3757,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.2990438010867749457,IsAppearKorok,1791,-853,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3012204764735586183,IsAppearKorok,3944,-413,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3024722206311652108,IsAppearKorok,1892,-151,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.303084504413605609,IsAppearKorok,-1053,-1328,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3045069736672921505,IsAppearKorok,-530,694,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3048188764439462005,IsAppearKorok,1777,-2991,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3054187304606249454,IsAppearKorok,-4710,-2162,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3090106206972588217,IsAppearKorok,-3969,-324,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3099256184241571770,IsAppearKorok,-1433,-1953,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3131303308012964389,IsAppearKorok,2326,-1829,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3194273493338003455,IsAppearKorok,-2140,-1486,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3246041468912210826,IsAppearKorok,-3921,-1591,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3328556332697354376,IsAppearKorok,1997,-959,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3339483108600821238,IsAppearKorok,2300,-1357,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3407792450175795124,IsAppearKorok,3168,586,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3451919865468411181,IsAppearKorok,-830,-1964,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3484767182656944873,IsAppearKorok,1858,786,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3490858153917645329,IsAppearKorok,4113,471,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3494902862536172994,IsAppearKorok,-2367,865,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3512824503779314753,IsAppearKorok,-84,907,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3523693622841050795,IsAppearKorok,-612,-1525,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3539367211902723417,IsAppearKorok,1677,-1898,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3542897457569421051,IsAppearKorok,2921,-1392,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3581457092185901908,IsAppearKorok,1250,2293,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3601813535645817243,IsAppearKorok,-254,1062,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3604698131878139516,IsAppearKorok,573,-3853,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.361257983020281800,IsAppearKorok,-1370,-3724,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3634817864282003376,IsAppearKorok,-3442,1313,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3656090171100974191,IsAppearKorok,-1720,2557,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3687543373404020722,IsAppearKorok,24,-1558,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3763875992963298046,IsAppearKorok,352,-2000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3781128358767232078,IsAppearKorok,-468,-2899,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3788834699044650697,IsAppearKorok,-942,820,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3795461221806937152,IsAppearKorok,954,-3476,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3810248583298464034,IsAppearKorok,1397,128,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3810735968499116043,IsAppearKorok,1449,-3532,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3811744485016178059,IsAppearKorok,2674,1074,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3814303560942784799,IsAppearKorok,760,-1341,1604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.3821868984338242006,IsAppearKorok,4747,-1156,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3826662494649382954,IsAppearKorok,-1186,2482,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3835231082878226008,IsAppearKorok,2030,-1167,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3840116329382103719,IsAppearKorok,-3614,1880,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3854459681704011920,IsAppearKorok,297,-1834,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.386163809487919185,IsAppearKorok,3012,1203,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3868090649221400284,IsAppearKorok,2294,-3020,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.3921188314332603427,IsAppearKorok,1626,-781,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.395366620163503563,IsAppearKorok,-1663,3285,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4000603542790812759,IsAppearKorok,-886,-2271,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4034993693356861733,IsAppearKorok,1433,1953,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.405618477978712320,IsAppearKorok,2425,-3403,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4084970393536909546,IsAppearKorok,2780,2525,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4107187917990846183,IsAppearKorok,-3435,708,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4142440608898220698,IsAppearKorok,-438,1116,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4151823780930254508,IsAppearKorok,-3599,1538,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4156078581123690670,IsAppearKorok,-2547,-3953,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4173441201326844973,IsAppearKorok,-1149,222,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4206141637352266680,IsAppearKorok,-3621,997,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4235957229996474941,IsAppearKorok,1806,2530,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4236866790311137906,IsAppearKorok,-1969,3113,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4238553855549203215,IsAppearKorok,-3945,1969,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4278832587834309735,IsAppearKorok,-61,867,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4280394621344855151,IsAppearKorok,2294,943,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.428700576751000983,IsAppearKorok,1154,-1704,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4299220285616600994,IsAppearKorok,-1517,-1923,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4301952465837039746,IsAppearKorok,-3320,-2275,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4334334444263897855,IsAppearKorok,-1409,-465,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4356295734654361385,IsAppearKorok,-2654,1283,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4363818594769710862,IsAppearKorok,4274,510,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4383397688144855354,IsAppearKorok,-1700,-1826,-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4395971868135611093,IsAppearKorok,-3060,-1286,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4420011315768569793,IsAppearKorok,2240,-726,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4420921328660913312,IsAppearKorok,-3749,-2287,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4425724862404261871,IsAppearKorok,2810,-2248,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4467006987089136585,IsAppearKorok,637,-2315,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4495947690269803662,IsAppearKorok,1999,2122,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4497147955695410738,IsAppearKorok,-2825,704,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4518548228845584902,IsAppearKorok,-1651,-688,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4519702183103834781,IsAppearKorok,-2340,-1104,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4525719034259695115,IsAppearKorok,-415,-3374,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4528353756617280533,IsAppearKorok,246,-822,1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4531203301028068223,IsAppearKorok,2559,-2485,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4567082512006347809,IsAppearKorok,4543,3162,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4576683505800700127,IsAppearKorok,3358,1300,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4638844413627164078,IsAppearKorok,1473,2220,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4656028756427285621,IsAppearKorok,1581,-3034,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4676735049054515378,IsAppearKorok,1567,2946,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4785013947690310874,IsAppearKorok,2083,2330,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4818395564367211890,IsAppearKorok,617,-76,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.482415033136597266,IsAppearKorok,770,1416,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4837252227273614882,IsAppearKorok,4102,474,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.489075433659242378,IsAppearKorok,-665,547,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4894104989541200351,IsAppearKorok,3818,76,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4907248742903875289,IsAppearKorok,-3976,732,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4920479546914275814,IsAppearKorok,589,-1233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.4930433531445429856,IsAppearKorok,1368,-2273,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.4992987838202956208,IsAppearKorok,2834,-1119,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5013020785432246520,IsAppearKorok,-151,-3068,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5023473104286001357,IsAppearKorok,1282,-834,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5040687713212692373,IsAppearKorok,-1344,-689,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.5042416791244056220,IsAppearKorok,-2234,1070,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5050477984074115248,IsAppearKorok,-765,-674,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5076832765118265469,IsAppearKorok,1096,-3833,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.5094918387441389332,IsAppearKorok,2961,-53,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5134357971622063052,IsAppearKorok,3112,1298,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5185957507516089944,IsAppearKorok,-1972,3796,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokFly,Korok,Korok,IsAppearKorok.5224147814243561774,IsAppearKorok,-874,3313,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.522805721279597394,IsAppearKorok,3749,-2629,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Npc_HiddenKorokGround,Korok,Korok,IsAppearKorok.5287901869242297265,IsAppearKorok,-3064,2856,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
